ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,DépenseTotale,Anciennete,TotalChildren,features,scaledFeatures,Education_index,Marital_Status_index,Education_encoded,Marital_Status_encoded,features_,pca_features
8029,1988,Master,Single,90247,0,0,,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,36,1621,0,0,"[36.0,27.0,1621.0,0.0,0.0]","[-1.6016426221180498,-0.763380613730489,1.6856836627688938,0.0,-1.264223013300979]",2.0,2.0,"(4,[2],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,7,11],[-1.6016426221180498,-0.763380613730489,1.6856836627688938,-1.264223013300979,1.0,1.0])","[-2.0322203532227494,-1.7078733489327433]"
968,1968,Master,Divorced,41335,1,0,,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,56,187,0,1,"[56.0,24.0,187.0,0.0,1.0]","[0.06723956117974103,-0.866963000893919,-0.6953901359831695,0.0,0.06591298942057865]",2.0,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,7,12],[0.06723956117974103,-0.866963000893919,-0.6953901359831695,0.06591298942057865,1.0,1.0])","[0.542207934618128,-0.4350409648328671]"
6988,1986,Graduation,Married,71952,1,0,,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,38,1443,0,1,"[38.0,93.0,1443.0,0.0,1.0]","[-1.4347544037882707,1.515431903864969,1.3901249903993909,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.4347544037882707,1.515431903864969,1.3901249903993909,0.06591298942057865,1.0,1.0])","[-0.9029758789274334,-0.3010036960927369]"
4472,1970,PhD,Divorced,35682,1,0,,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,54,57,0,1,"[54.0,34.0,57.0,0.0,1.0]","[-0.09964865715003804,-0.5216883770158193,-0.9112475933316828,0.0,0.06591298942057865]",1.0,3.0,"(4,[1],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,6,12],[-0.09964865715003804,-0.5216883770158193,-0.9112475933316828,0.06591298942057865,1.0,1.0])","[0.6990242882415243,-0.4505719957494602]"
6991,1951,Graduation,Divorced,43185,0,1,,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,73,637,0,1,"[73.0,88.0,637.0,0.0,1.0]","[1.4857894169828632,1.3427945919259192,0.05180875483860777,0.0,0.06591298942057865]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[1.4857894169828632,1.3427945919259192,0.05180875483860777,0.06591298942057865,1.0,1.0])","[-0.04357917935601368,1.9068686101193297]"
3336,1948,PhD,Together,66375,0,1,,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,76,948,0,1,"[76.0,96.0,948.0,0.0,1.0]","[1.7361217444775316,1.619014291028399,0.568206210495436,0.0,0.06591298942057865]",1.0,1.0,"(4,[1],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,6,10],[1.7361217444775316,1.619014291028399,0.568206210495436,0.06591298942057865,1.0,1.0])","[-0.41942380223970444,2.32573964107503]"
4301,1971,Master,Married,35178,1,0,,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,53,59,0,1,"[53.0,10.0,59.0,0.0,1.0]","[-0.18309276631492757,-1.3503474743232586,-0.9079267093724749,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[-0.18309276631492757,-1.3503474743232586,-0.9079267093724749,0.06591298942057865,1.0,1.0])","[0.7033185277984839,-0.9036204013648786]"
1940,1986,Graduation,Married,25252,1,0,,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,38,18,0,1,"[38.0,26.0,18.0,0.0,1.0]","[-1.4347544037882707,-0.7979080761182991,-0.9760048305362369,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.4347544037882707,-0.7979080761182991,-0.9760048305362369,0.06591298942057865,1.0,1.0])","[0.78824526044468,-1.7259662514417193]"
1272,1965,Master,Single,55250,0,1,,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,59,903,0,1,"[59.0,49.0,903.0,0.0,1.0]","[0.31757188867440966,-0.00377644119866966,0.49348632141325827,0.0,0.06591298942057865]",2.0,2.0,"(4,[2],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,7,11],[0.31757188867440966,-0.00377644119866966,0.49348632141325827,0.06591298942057865,1.0,1.0])","[-0.3139563442022109,0.3562805038222064]"
1388,1975,Graduation,Single,33249,1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,49,112,0,1,"[49.0,11.0,112.0,0.0,1.0]","[-0.5168692029744857,-1.3158200119354486,-0.8199232844534656,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.5168692029744857,-1.3158200119354486,-0.8199232844534656,0.06591298942057865,1.0,1.0])","[0.6511423556415761,-1.1589295046820134]"
1044,1953,Graduation,Together,58398,0,0,,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,71,596,0,0,"[71.0,44.0,596.0,0.0,0.0]","[1.318901198653084,-0.17641375313771954,-0.016269366325154147,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.318901198653084,-0.17641375313771954,-0.016269366325154147,-1.264223013300979,1.0,1.0])","[-0.9183374435192169,0.7956228292674544]"
6969,1982,Graduation,Together,50272,1,0,,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,42,233,0,1,"[42.0,75.0,233.0,0.0,1.0]","[-1.1009779671287125,0.8939375808843897,-0.6190098049213878,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-1.1009779671287125,0.8939375808843897,-0.6190098049213878,0.06591298942057865,1.0,1.0])","[0.5160678869595875,-0.6067434997065235]"
10479,1975,PhD,Married,76618,0,0,,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,49,1511,0,0,"[49.0,64.0,1511.0,0.0,0.0]","[-0.5168692029744857,0.51413549461848,1.5030350450124594,0.0,-1.264223013300979]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.5168692029744857,0.51413549461848,1.5030350450124594,-1.264223013300979,1.0,1.0])","[-1.9427999471940787,-0.22116292915736516]"
3619,1960,2n Cycle,Divorced,87305,0,0,,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,64,1152,0,0,"[64.0,19.0,1152.0,0.0,0.0]","[0.7347924344988573,-1.039600312832969,0.9069363743346417,0.0,-1.264223013300979]",3.0,3.0,"(4,[3],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,8,12],[0.7347924344988573,-1.039600312832969,0.9069363743346417,-1.264223013300979,1.0,1.0])","[-1.551284916364231,0.03877837500286754]"
1715,1978,Graduation,Together,25851,1,0,,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46,48,0,1,"[46.0,45.0,48.0,0.0,1.0]","[-0.7672015304691543,-0.14188629074990955,-0.9261915711481183,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.7672015304691543,-0.14188629074990955,-0.9261915711481183,0.06591298942057865,1.0,1.0])","[0.7287352277406126,-0.8466256580585827]"
10159,1970,Graduation,Divorced,58710,0,1,,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,54,1185,0,1,"[54.0,77.0,1185.0,0.0,1.0]","[-0.09964865715003804,0.9629925056600096,0.961730959661572,0.0,0.06591298942057865]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-0.09964865715003804,0.9629925056600096,0.961730959661572,0.06591298942057865,1.0,1.0])","[-0.6380241561281367,0.5174880212846195]"
1463,1958,Graduation,Single,45160,1,1,,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,66,21,0,2,"[66.0,9.0,21.0,0.0,2.0]","[0.9016806528286364,-1.3848749367110686,-0.971023504597425,0.0,1.3960489921421362]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[0.9016806528286364,-1.3848749367110686,-0.971023504597425,1.3960489921421362,1.0,1.0])","[1.6499688401303263,0.25325422798758823]"
5114,1965,Master,Married,74806,0,1,,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,59,965,0,1,"[59.0,1.0,965.0,0.0,1.0]","[0.31757188867440966,-1.6610946358135483,0.5964337241487031,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.31757188867440966,-1.6610946358135483,0.5964337241487031,0.06591298942057865,1.0,1.0])","[-0.3789825595064987,-0.3930025039034817]"
4990,1954,Graduation,Married,59111,0,0,,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,70,869,0,0,"[70.0,90.0,869.0,0.0,0.0]","[1.2354570894881944,1.4118495167015392,0.43703129410672403,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.2354570894881944,1.4118495167015392,0.43703129410672403,-1.264223013300979,1.0,1.0])","[-1.245294690310421,1.5259206052485876]"
4329,1984,PhD,Married,18988,1,0,,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,16,0,1,"[40.0,43.0,16.0,0.0,1.0]","[-1.2678661854584916,-0.2109412155255295,-0.9793257144954447,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.2678661854584916,-0.2109412155255295,-0.9793257144954447,0.06591298942057865,1.0,1.0])","[0.7825087705605176,-1.3133220743231953]"
10936,1965,Graduation,Married,72190,0,0,,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,59,1947,0,0,"[59.0,79.0,1947.0,0.0,0.0]","[0.31757188867440966,1.0320474304356295,2.2269877481197815,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.31757188867440966,1.0320474304356295,2.2269877481197815,-1.264223013300979,1.0,1.0])","[-2.4855166435086335,0.8385323897842084]"
4692,1976,Graduation,Married,7500,1,0,,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,48,71,0,1,"[48.0,19.0,71.0,0.0,1.0]","[-0.6003133121393752,-1.039600312832969,-0.8880014056172275,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.6003133121393752,-1.039600312832969,-0.8880014056172275,0.06591298942057865,1.0,1.0])","[0.7007522722848016,-1.1128738982082134]"
7212,1966,Graduation,Married,44794,0,1,,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,58,65,0,1,"[58.0,99.0,65.0,0.0,1.0]","[0.2341277795095201,1.722596678191829,-0.8979640574948512,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.2341277795095201,1.722596678191829,-0.8979640574948512,0.06591298942057865,1.0,1.0])","[0.6681944374228198,0.8716801343143177]"
6086,1955,Graduation,Married,80395,0,0,,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,69,1380,0,0,"[69.0,62.0,1380.0,0.0,0.0]","[1.152012980323305,0.44508056984286,1.2855171456843422,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.152012980323305,0.44508056984286,1.2855171456843422,-1.264223013300979,1.0,1.0])","[-1.8403985608829063,1.1367912514022545]"
437,1976,Master,Divorced,75012,0,0,,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,48,1027,0,0,"[48.0,41.0,1027.0,0.0,0.0]","[-0.6003133121393752,-0.27999614030114944,0.699381126884148,0.0,-1.264223013300979]",2.0,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,7,12],[-0.6003133121393752,-0.27999614030114944,0.699381126884148,-1.264223013300979,1.0,1.0])","[-1.365718583451293,-0.7801641041469939]"
11171,1965,Master,Married,56962,2,1,,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,59,411,0,3,"[59.0,60.0,411.0,0.0,3.0]","[0.31757188867440966,0.37602564506724007,-0.3234511325518848,0.0,2.7261849948636936]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.31757188867440966,0.37602564506724007,-0.3234511325518848,2.7261849948636936,1.0,1.0])","[2.135675536737705,0.9233614044640743]"
11101,1991,Graduation,Together,89891,0,0,,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,33,836,0,0,"[33.0,17.0,836.0,0.0,0.0]","[-1.8519749496127182,-1.1086552376085888,0.3822367087797937,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-1.8519749496127182,-1.1086552376085888,0.3822367087797937,-1.264223013300979,1.0,1.0])","[-1.0972314706663626,-2.277489621071964]"
5329,1949,PhD,Divorced,35946,1,1,,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,75,11,0,2,"[75.0,24.0,11.0,0.0,2.0]","[1.6526776353126422,-0.866963000893919,-0.9876279243934645,0.0,1.3960489921421362]",1.0,3.0,"(4,[1],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,6,12],[1.6526776353126422,-0.866963000893919,-0.9876279243934645,1.3960489921421362,1.0,1.0])","[1.6356691852534317,1.1299607812543055]"
610,1953,PhD,Together,53593,1,1,,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,71,480,0,2,"[71.0,60.0,480.0,0.0,2.0]","[1.318901198653084,0.37602564506724007,-0.20888063595921227,0.0,1.3960489921421362]",1.0,1.0,"(4,[1],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,6,10],[1.318901198653084,0.37602564506724007,-0.20888063595921227,1.3960489921421362,1.0,1.0])","[1.0871801734449595,1.5366730009421614]"
9384,1978,Graduation,Married,66373,1,1,,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,46,606,0,2,"[46.0,57.0,606.0,0.0,2.0]","[-0.7672015304691543,0.27244325790381013,0.00033505347088534453,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.7672015304691543,0.27244325790381013,0.00033505347088534453,1.3960489921421362,1.0,1.0])","[1.0046070000520821,-0.2578743076532236]"
5956,1948,PhD,Divorced,45072,1,2,,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,76,284,0,3,"[76.0,74.0,284.0,0.0,3.0]","[1.7361217444775316,0.8594101184965797,-0.5343272639615864,0.0,2.7261849948636936]",1.0,3.0,"(4,[1],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,6,12],[1.7361217444775316,0.8594101184965797,-0.5343272639615864,2.7261849948636936,1.0,1.0])","[2.2385282885893147,2.3238614174442893]"
10430,1973,Graduation,Divorced,89694,1,1,,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,51,1472,0,2,"[51.0,22.0,1472.0,0.0,2.0]","[-0.3499809846447066,-0.9360179256695389,1.4382778078079055,0.0,1.3960489921421362]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-0.3499809846447066,-0.9360179256695389,1.4382778078079055,1.3960489921421362,1.0,1.0])","[-0.023549084202468946,-0.2427062555173224]"
7875,1949,Graduation,Married,72025,0,0,,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,75,1677,0,0,"[75.0,46.0,1677.0,0.0,0.0]","[1.6526776353126422,-0.10735882836209958,1.7786684136267152,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.6526776353126422,-0.10735882836209958,1.7786684136267152,-1.264223013300979,1.0,1.0])","[-2.2035608758801777,1.3831364333026155]"
7072,1973,Graduation,Married,67432,0,1,,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,51,1335,0,1,"[51.0,69.0,1335.0,0.0,1.0]","[-0.3499809846447066,0.6867728065575298,1.2107972566021643,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.3499809846447066,0.6867728065575298,1.2107972566021643,0.06591298942057865,1.0,1.0])","[-0.8056617131949608,0.21423387106794003]"
6255,1952,Master,Together,70545,0,1,,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,72,334,0,1,"[72.0,29.0,334.0,0.0,1.0]","[1.4023453078179735,-0.6943256889548691,-0.45130516498138884,0.0,0.06591298942057865]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[1.4023453078179735,-0.6943256889548691,-0.45130516498138884,0.06591298942057865,1.0,1.0])","[0.3261677654175707,0.8196372193775135]"
6516,1989,Basic,Married,17487,1,0,,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,35,18,0,1,"[35.0,37.0,18.0,0.0,1.0]","[-1.6850867312829392,-0.41810598985238934,-0.9760048305362369,0.0,0.06591298942057865]",4.0,0.0,"(4,[],[])","(7,[0],[1.0])","(16,[0,1,2,4,9],[-1.6850867312829392,-0.41810598985238934,-0.9760048305362369,0.06591298942057865,1.0])","[0.7942526015843028,-1.7640936387851647]"
5564,1969,Graduation,Together,62882,0,1,,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,55,1338,0,1,"[55.0,26.0,1338.0,0.0,1.0]","[-0.0162045479851485,-0.7979080761182991,1.2157785825409761,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.0162045479851485,-0.7979080761182991,1.2157785825409761,0.06591298942057865,1.0,1.0])","[-0.8124465896568827,-0.18564076466060017]"
5682,1953,PhD,Single,64108,0,1,,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,71,1099,0,1,"[71.0,8.0,1099.0,0.0,1.0]","[1.318901198653084,-1.4194023990988787,0.8189329494156323,0.0,0.06591298942057865]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[1.318901198653084,-1.4194023990988787,0.8189329494156323,0.06591298942057865,1.0,1.0])","[-0.5695582312968284,0.6057480590480677]"
7458,1956,Master,Together,34941,1,1,,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,68,97,0,2,"[68.0,26.0,97.0,0.0,2.0]","[1.0685688711584154,-0.7979080761182991,-0.8448299141475248,0.0,1.3960489921421362]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[1.0685688711584154,-0.7979080761182991,-0.8448299141475248,1.3960489921421362,1.0,1.0])","[1.5522765801026928,0.6854604803721502]"
5237,1950,PhD,Single,48767,1,2,,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,74,63,0,3,"[74.0,79.0,63.0,0.0,3.0]","[1.5692335261477526,1.0320474304356295,-0.9012849414540591,0.0,2.7261849948636936]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[1.5692335261477526,1.0320474304356295,-0.9012849414540591,2.7261849948636936,1.0,1.0])","[2.503466669125768,2.20583792896692]"
7761,1978,2n Cycle,Together,38702,1,0,,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,46,109,0,1,"[46.0,71.0,109.0,0.0,1.0]","[-0.7672015304691543,0.7558277313331497,-0.8249046103922775,0.0,0.06591298942057865]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-0.7672015304691543,0.7558277313331497,-0.8249046103922775,0.06591298942057865,1.0,1.0])","[0.6524515653970595,-0.41704292264845727]"
5278,1964,Graduation,Married,82224,0,0,,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,60,902,0,0,"[60.0,83.0,902.0,0.0,0.0]","[0.4010159978392992,1.1701572799868694,0.49182587943365436,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.4010159978392992,1.1701572799868694,0.49182587943365436,-1.264223013300979,1.0,1.0])","[-1.2568360071131488,0.7113205920072916]"
3560,1952,Graduation,Together,83844,0,0,,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,72,1574,0,0,"[72.0,57.0,1574.0,0.0,0.0]","[1.4023453078179735,0.27244325790381013,1.6076428897275084,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.4023453078179735,0.27244325790381013,1.6076428897275084,-1.264223013300979,1.0,1.0])","[-2.0761247613459712,1.3191770747745295]"
7235,1975,2n Cycle,Married,17003,1,0,,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,49,38,0,1,"[49.0,37.0,38.0,0.0,1.0]","[-0.5168692029744857,-0.41810598985238934,-0.9427959909441579,0.0,0.06591298942057865]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[-0.5168692029744857,-0.41810598985238934,-0.9427959909441579,0.06591298942057865,1.0,1.0])","[0.7340129108540305,-0.7632042072323391]"
10548,1995,Graduation,Single,71163,0,0,,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,29,960,0,0,"[29.0,30.0,960.0,0.0,0.0]","[-2.1857513862722766,-0.6597982265670591,0.5881315142506834,0.0,-1.264223013300979]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-2.1857513862722766,-0.6597982265670591,0.5881315142506834,-1.264223013300979,1.0,1.0])","[-1.235127680246048,-2.323784132579314]"
2281,1970,Graduation,Single,33697,1,0,,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,54,28,0,1,"[54.0,34.0,28.0,0.0,1.0]","[-0.09964865715003804,-0.5216883770158193,-0.9594004107401973,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.09964865715003804,-0.5216883770158193,-0.9594004107401973,0.06591298942057865,1.0,1.0])","[0.7332129720128149,-0.45784507501503857]"
4073,1954,2n Cycle,Married,63564,0,0,,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,70,1215,0,0,"(5,[0,2],[70.0,1215.0])","[1.2354570894881944,-1.6956220982013583,1.0115442190496904,0.0,-1.264223013300979]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[1.2354570894881944,-1.6956220982013583,1.0115442190496904,-1.264223013300979,1.0,1.0])","[-1.6380757438836848,0.17863530925487478]"
6974,1972,PhD,Together,83443,0,0,,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,52,1497,0,0,"[52.0,89.0,1497.0,0.0,0.0]","[-0.2665368754798171,1.3773220543137292,1.4797888572980042,0.0,-1.264223013300979]",1.0,1.0,"(4,[1],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,6,10],[-0.2665368754798171,1.3773220543137292,1.4797888572980042,-1.264223013300979,1.0,1.0])","[-1.9383525310819318,0.3870775786745294]"
7938,1958,PhD,Together,51518,0,1,,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,66,449,0,1,"[66.0,92.0,449.0,0.0,1.0]","[0.9016806528286364,1.4809044414771593,-0.2603543373269347,0.0,0.06591298942057865]",1.0,1.0,"(4,[1],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,6,10],[0.9016806528286364,1.4809044414771593,-0.2603543373269347,0.06591298942057865,1.0,1.0])","[0.19571621309383766,1.4255182645361224]"
7094,1975,Graduation,Widow,58330,0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,49,1064,0,1,"[49.0,87.0,1064.0,0.0,1.0]","[-0.5168692029744857,1.3082671295381094,0.7608174801294941,0.0,0.06591298942057865]",0.0,4.0,"(4,[0],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,5,13],[-0.5168692029744857,1.3082671295381094,0.7608174801294941,0.06591298942057865,1.0,1.0])","[-0.48396209336170176,0.2908126854377351]"
3667,1969,Graduation,Married,80952,0,0,,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,55,1757,0,0,"[55.0,20.0,1757.0,0.0,0.0]","[-0.0162045479851485,-1.005072850445159,1.9115037719950312,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.0162045479851485,-1.005072850445159,1.9115037719950312,-1.264223013300979,1.0,1.0])","[-2.241131683116639,-0.4337605388665146]"
7723,1979,Graduation,Together,75507,0,0,,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,45,1440,0,0,"[45.0,56.0,1440.0,0.0,0.0]","[-0.8506456396340438,0.23791579551600014,1.385143664460579,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.8506456396340438,0.23791579551600014,1.385143664460579,-1.264223013300979,1.0,1.0])","[-1.847277492083255,-0.6509767817814824]"
3870,1978,2n Cycle,Together,63855,0,0,,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,46,1006,0,0,"[46.0,28.0,1006.0,0.0,0.0]","[-0.7672015304691543,-0.7288531513426791,0.6645118453124651,0.0,-1.264223013300979]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-0.7672015304691543,-0.7288531513426791,0.6645118453124651,-1.264223013300979,1.0,1.0])","[-1.3335391666393133,-1.13484055637698]"
